customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,payment_details,name_on_payment,seller_id,seller_name,seller_city,seller_rating
CUST10288,Ojasvi Sule,Kurnool,Karnataka,new,ORD101340,44301.89,Building Blocks,Toys & Games,2026-04-18 13:43:40,fulfilled,no,Credit Card,Ojasvi Sule,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10063,Vaishnavi Sengupta,Shahjahanpur,Uttarakhand,inactive,ORD101124,8844.03,Dumbbells,Sports,2026-04-09 11:25:01,returned,yes,Credit Card,Gautami Sekhon,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10228,Pranit Kala,Shivpuri,Gujarat,active,ORD101359,22698.46,Screen Guard,Mobile Accessories,2026-02-20 19:45:17,fulfilled,no,UPI,Pranit Kala,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10100,Brinda Date,Kota,West Bengal,new,ORD100302,20236.16,Mixer Grinder,Home & Kitchen,2025-08-02 07:02:18,fulfilled,no,Credit Card,Brinda Date,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10300,Libni Thaman,Jamalpur,Himachal Pradesh,new,ORD101262,19303.75,Headphones,Electronics,2026-04-23 00:50:17,fulfilled,no,Credit Card,Libni Thaman,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD101223,37669.44,Self Help Book,Books,2024-10-13 18:00:34,fulfilled,no,UPI,Chasmum Atwal,SELL1010,Boase Inc Retail,Panipat,3.8
CUST10322,Xavier Bedi,Muzaffarpur,Arunachal Pradesh,new,ORD100733,18638.04,Dress,Fashion,2025-04-24 07:12:45,returned,yes,UPI,Xavier Bedi,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10013,Raagini Pandya,Bulandshahr,Manipur,new,ORD100388,28605.48,Sneakers,Footwear,2025-05-12 05:12:34,fulfilled,yes,UPI,Raagini Pandya,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10302,Jasmit Dhawan,Madanapalle,Mizoram,active,ORD100235,16370.33,Phone Case,Mobile Accessories,2024-12-25 13:01:29,returned,no,Credit Card,Jasmit Dhawan,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10186,Gopal Pradhan,Miryalaguda,Arunachal Pradesh,active,ORD101245,21956.96,Bed Sheet,Home & Kitchen,2026-03-05 21:26:47,lost_parcel,yes,Cash,Gopal Pradhan,SELL1009,Memon Ltd Retail,Miryalaguda,3.5
CUST10263,Indali Sekhon,Nagercoil,Punjab,active,ORD100267,21652.68,Perfume,Beauty,2024-07-18 06:39:41,fulfilled,no,Credit Card,Indali Sekhon,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10345,Vrinda Chand,Pimpri-Chinchwad,Manipur,new,ORD100305,22756.48,Puzzle,Toys & Games,2024-05-30 00:28:34,fulfilled,no,Cash,Vrinda Chand,SELL1005,Ahuja-Dutta Retail,Pimpri-Chinchwad,4.5
CUST10331,Ganga Gaba,Bardhaman,Tamil Nadu,new,ORD100117,25087.53,Dress,Fashion,2024-11-18 03:19:45,fulfilled,yes,UPI,Ganga Gaba,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10323,Odika Narayanan,Salem,Sikkim,active,ORD101211,20137.69,Smart Watch,Electronics,2024-08-19 13:05:37,fulfilled,yes,UPI,Odika Narayanan,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10177,Caleb Verma,Berhampore,Rajasthan,inactive,ORD100673,25655.72,Self Help Book,Books,2024-10-28 09:38:13,returned,yes,UPI,Caleb Verma,SELL1008,"Lalla, Bassi and Sharaf Retail",Berhampore,4.1
CUST10239,Shravya Palla,Vijayanagaram,Arunachal Pradesh,new,ORD100249,38988.71,Smart Watch,Electronics,2024-10-31 15:58:50,processing,no,UPI,Shravya Palla,SELL1004,Saini and Sons Retail,Vijayanagaram,4.6
CUST10216,Dakshesh Pillay,Solapur,Rajasthan,new,ORD101093,5417.31,Gold Necklace,Jewelry,2024-09-04 19:29:41,fulfilled,no,UPI,Dakshesh Pillay,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10246,William Saini,Rajkot,Bihar,inactive,ORD101079,14611.66,Tablet,Electronics,2025-08-20 11:02:20,processing,yes,UPI,William Saini,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10319,Madhav Mannan,Tumkur,Tamil Nadu,new,ORD100071,27819.27,Fiction Novel,Books,2025-08-04 08:11:00,fulfilled,yes,UPI,Madhav Mannan,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10282,Zashil Hegde,Cuttack,Rajasthan,new,ORD100094,8152.73,Building Blocks,Toys & Games,2024-11-24 14:34:40,returned,no,Cash,Zashil Hegde,SELL1022,"Dutta, Sami and Bhatt Retail",Cuttack,4.0
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD100847,34201.18,Yoga Mat,Sports,2024-11-22 19:37:01,fulfilled,yes,Cash,Ekantika Kar,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10055,Yasti Solanki,Guwahati,Jharkhand,new,ORD100033,18560.14,Running Shoes,Footwear,2026-02-12 10:12:02,fulfilled,no,UPI,Yasti Solanki,SELL1009,Memon Ltd Retail,Guwahati,3.5
CUST10170,Yagnesh Dass,Coimbatore,Uttarakhand,active,ORD101100,28411.2,Formal Shoes,Footwear,2025-10-08 01:26:55,processing,yes,Cash,Yagnesh Dass,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10262,Damini Sehgal,Rourkela,Tamil Nadu,new,ORD100448,14420.12,Cricket Bat,Sports,2025-04-09 15:45:51,fulfilled,no,Cash,Damini Sehgal,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10085,Tripti Dua,Belgaum,Telangana,active,ORD100445,36162.62,Puzzle,Toys & Games,2025-04-04 14:40:06,fulfilled,no,Cash,Tripti Dua,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10079,Urvashi Contractor,Kirari Suleman Nagar,Tamil Nadu,new,ORD100771,2475.15,Exam Guide,Books,2026-03-19 18:58:28,processing,no,Cash,Urvashi Contractor,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10302,Jasmit Dhawan,Madanapalle,Mizoram,active,ORD100716,9325.55,Ring,Jewelry,2025-03-30 06:50:45,returned,yes,UPI,Jasmit Dhawan,SELL1016,Balay LLC Retail,Madanapalle,3.8
CUST10092,Vamakshi Swaminathan,Pune,Assam,new,ORD100886,33610.69,Self Help Book,Books,2025-05-18 19:44:54,processing,no,Credit Card,Vamakshi Swaminathan,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10359,Vivaan Nagar,Patiala,Jharkhand,new,ORD101244,28339.27,Lipstick,Beauty,2024-07-08 04:40:14,fulfilled,no,Credit Card,Vivaan Nagar,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10182,Hardik Contractor,Chinsurah,Manipur,dormant,ORD100900,2046.13,Kurta,Fashion,2024-07-31 01:25:08,returned,no,UPI,Daksha Baria,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10068,Ojasvi Bhatia,Bidar,Madhya Pradesh,inactive,ORD101035,38847.0,Face Wash,Beauty,2024-08-07 14:29:26,fulfilled,yes,Credit Card,Ojasvi Bhatia,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10014,Guneet Bhat,Sonipat,Uttar Pradesh,new,ORD100077,33454.54,Charger,Mobile Accessories,2024-06-23 21:04:25,returned,yes,UPI,Guneet Bhat,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Sonipat,3.7
CUST10311,Rayaan Bahl,Satara,Maharashtra,inactive,ORD100084,25169.33,Flip Flops,Footwear,2026-05-09 15:25:43,lost_parcel,no,Credit Card,Avni Bali,SELL1017,Kakar PLC Retail,Satara,4.4
CUST10139,Edhitha Sura,Tadipatri,Assam,dormant,ORD100834,37299.87,T-Shirt,Fashion,2025-02-14 21:39:25,fulfilled,no,Cash,Edhitha Sura,SELL1006,Dugal-Kale Retail,Tadipatri,4.8
CUST10167,Janani Chaudhary,Tinsukia,Rajasthan,new,ORD100082,39997.56,Puzzle,Toys & Games,2025-11-10 13:01:46,fulfilled,no,Cash,Janani Chaudhary,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10346,Yochana Sagar,Phusro,Arunachal Pradesh,new,ORD100457,24866.34,Phone Case,Mobile Accessories,2026-01-30 00:08:47,fulfilled,yes,UPI,Yochana Sagar,SELL1011,Kaul Inc Retail,Phusro,4.3
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD100918,43764.77,Water Bottle,Home & Kitchen,2025-05-08 01:29:31,fulfilled,no,Cash,Watika Tank,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100676,44017.59,Water Bottle,Home & Kitchen,2024-07-03 05:05:37,fulfilled,yes,Credit Card,Dev Shankar,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10154,Karan Chana,Khammam,Telangana,active,ORD100984,4020.54,Cookbook,Books,2026-04-07 12:02:12,fulfilled,no,Credit Card,Karan Chana,SELL1022,"Dutta, Sami and Bhatt Retail",Khammam,4.0
CUST10001,Yashica Cherian,Guna,Punjab,active,ORD101239,37512.78,Headphones,Electronics,2025-04-08 09:07:18,fulfilled,no,Cash,Yashica Cherian,SELL1006,Dugal-Kale Retail,Guna,4.8
CUST10202,Qushi Gill,Nadiad,Nagaland,dormant,ORD100436,12851.47,Cookware Set,Home & Kitchen,2025-09-14 22:29:25,fulfilled,no,Cash,Qushi Gill,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10243,Liam Singh,Tadepalligudem,Andhra Pradesh,active,ORD100770,12337.8,Headphones,Electronics,2024-06-25 00:46:38,fulfilled,yes,UPI,Liam Singh,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10048,Lekha Gupta,Varanasi,Tamil Nadu,inactive,ORD100644,12410.72,Ring,Jewelry,2025-12-03 22:57:37,fulfilled,no,Cash,Lekha Gupta,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10064,Vedhika Khare,Gandhidham,Assam,dormant,ORD101119,14910.63,Remote Car,Toys & Games,2024-11-22 16:25:01,returned,yes,Credit Card,Vedhika Khare,SELL1018,"Tata, Randhawa and Shanker Retail",Gandhidham,4.7
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD100905,22920.59,Gold Necklace,Jewelry,2024-09-14 00:48:26,returned,no,Cash,Urvashi Wali,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10007,Devika Rastogi,Bahraich,Mizoram,new,ORD101193,35247.25,Face Wash,Beauty,2025-04-18 23:00:15,fulfilled,yes,Cash,Devika Rastogi,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10195,Devika Nair,Faridabad,Chhattisgarh,new,ORD100404,25898.23,Cricket Bat,Sports,2024-10-02 19:59:50,processing,yes,Credit Card,Devika Nair,SELL1022,"Dutta, Sami and Bhatt Retail",Faridabad,4.0
CUST10228,Pranit Kala,Shivpuri,Gujarat,active,ORD101303,16940.41,Building Blocks,Toys & Games,2024-08-07 15:47:21,fulfilled,yes,Credit Card,Pranit Kala,SELL1001,Chaudry Ltd Retail,Shivpuri,3.5
CUST10156,Nitesh Kurian,Sagar,Telangana,active,ORD100933,2034.6,Jacket,Fashion,2025-08-20 01:53:48,processing,no,UPI,Nitesh Kurian,SELL1018,"Tata, Randhawa and Shanker Retail",Sagar,4.7
CUST10361,Prisha Tandon,Hapur,Rajasthan,active,ORD101485,32261.26,Puzzle,Toys & Games,2025-08-17 16:12:03,fulfilled,yes,Cash,Prisha Tandon,SELL1017,Kakar PLC Retail,Hapur,4.4
CUST10174,Ekiya Babu,Bilaspur,Arunachal Pradesh,active,ORD100104,36498.58,Hair Oil,Beauty,2025-12-29 17:25:44,processing,no,Credit Card,Ekiya Babu,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100609,25497.23,Bluetooth Speaker,Electronics,2025-11-19 09:44:01,fulfilled,no,Cash,Warjas Tak,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10006,Noah Lanka,Rajpur Sonarpur,Nagaland,new,ORD101455,20345.98,Headphones,Electronics,2025-10-06 15:10:59,fulfilled,no,Credit Card,Noah Lanka,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10197,Vedika Sathe,Darbhanga,Gujarat,active,ORD100688,33371.3,Face Cream,Beauty,2024-05-31 04:47:48,processing,no,UPI,Vedika Sathe,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Darbhanga,4.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100948,17215.45,Headphones,Electronics,2025-02-03 08:23:21,fulfilled,no,Credit Card,Dev Shankar,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10021,Mohammed Gupta,Bellary,Arunachal Pradesh,inactive,ORD100931,6407.68,Silver Earrings,Jewelry,2024-10-22 17:19:07,fulfilled,no,Credit Card,Kashish Chad,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD100062,32525.22,Mixer Grinder,Home & Kitchen,2025-11-18 17:50:04,returned,yes,UPI,Watika Tank,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10293,Falak Munshi,Kozhikode,Meghalaya,inactive,ORD100281,1611.25,Puzzle,Toys & Games,2024-06-19 09:12:13,fulfilled,no,Cash,Falak Munshi,SELL1016,Balay LLC Retail,Kozhikode,3.8
CUST10111,Pavani Contractor,Jalgaon,Himachal Pradesh,inactive,ORD100778,44293.11,Self Help Book,Books,2025-03-15 07:06:22,fulfilled,yes,Cash,Praneel Banik,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD101393,18244.93,Fiction Novel,Books,2025-11-20 03:10:48,fulfilled,no,Credit Card,Advika Parsa,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10182,Hardik Contractor,Chinsurah,Manipur,dormant,ORD100238,30675.81,Power Bank,Mobile Accessories,2025-03-23 00:41:35,fulfilled,yes,UPI,Ishaan Iyengar,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10280,Jeet Vasa,Avadi,Goa,active,ORD100223,14454.83,T-Shirt,Fashion,2026-02-14 05:24:57,fulfilled,no,UPI,Jeet Vasa,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10289,Dhriti Nagar,Silchar,Chhattisgarh,dormant,ORD100145,6066.9,Charger,Mobile Accessories,2026-01-11 14:05:42,fulfilled,yes,UPI,Yatin Borah,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10293,Falak Munshi,Kozhikode,Meghalaya,inactive,ORD101398,1519.18,Gold Necklace,Jewelry,2025-05-17 09:30:38,fulfilled,yes,Cash,Falak Munshi,SELL1012,Patla-Gaba Retail,Kozhikode,3.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100373,7921.07,Badminton Racket,Sports,2024-12-24 00:34:30,fulfilled,no,Cash,Dev Shankar,SELL1019,Koshy Ltd Retail,Durg,3.5
CUST10340,Kiaan Sridhar,Malda,Telangana,active,ORD101228,39475.21,Laptop,Electronics,2025-05-18 01:09:36,fulfilled,no,Cash,Kiaan Sridhar,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD100118,40767.09,Bed Sheet,Home & Kitchen,2026-03-04 05:52:48,returned,no,Credit Card,Chasmum Atwal,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10272,Siya Gera,Chandigarh,Uttar Pradesh,active,ORD101166,42162.88,Silver Earrings,Jewelry,2025-09-10 11:01:05,fulfilled,yes,Credit Card,Siya Gera,SELL1003,Tiwari PLC Retail,Chandigarh,3.8
CUST10156,Nitesh Kurian,Sagar,Telangana,active,ORD100250,22279.64,Ring,Jewelry,2025-04-27 09:14:38,returned,yes,Credit Card,Nitesh Kurian,SELL1005,Ahuja-Dutta Retail,Sagar,4.5
CUST10098,Harish Hari,Ambattur,Kerala,active,ORD101444,31920.31,Football,Sports,2025-05-13 08:11:40,processing,no,Credit Card,Harish Hari,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD101022,34242.93,Screen Guard,Mobile Accessories,2026-04-17 14:07:01,fulfilled,no,Cash,Advika Parsa,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10170,Yagnesh Dass,Coimbatore,Uttarakhand,active,ORD100009,1596.44,Badminton Racket,Sports,2024-09-05 14:52:45,lost_parcel,yes,UPI,Yagnesh Dass,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Coimbatore,3.7
CUST10221,Reva Viswanathan,Bharatpur,Kerala,new,ORD100449,27650.68,Remote Car,Toys & Games,2025-11-24 09:51:52,fulfilled,no,Cash,Reva Viswanathan,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10046,Jack Lal,Amaravati,Himachal Pradesh,new,ORD100882,4055.14,Bracelet,Jewelry,2024-10-26 06:41:19,fulfilled,no,UPI,Jack Lal,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10197,Vedika Sathe,Darbhanga,Gujarat,active,ORD100708,17499.1,Bracelet,Jewelry,2024-12-30 08:22:15,fulfilled,no,UPI,Vedika Sathe,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10327,Balhaar Ranganathan,Gaya,Telangana,new,ORD100255,27578.31,Remote Car,Toys & Games,2024-07-14 13:03:44,returned,yes,Credit Card,Balhaar Ranganathan,SELL1019,Koshy Ltd Retail,Gaya,3.5
CUST10065,Wahab Magar,Imphal,Nagaland,active,ORD100593,30231.02,Running Shoes,Footwear,2026-05-16 07:06:57,fulfilled,yes,UPI,Wahab Magar,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10363,Qarin Yogi,New Delhi,West Bengal,new,ORD100389,492.9,Tablet,Electronics,2024-08-18 08:07:33,processing,yes,UPI,Qarin Yogi,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10367,George Wason,Faridabad,Himachal Pradesh,dormant,ORD101087,26084.17,Headphones,Electronics,2025-03-25 02:17:13,lost_parcel,no,UPI,George Wason,SELL1011,Kaul Inc Retail,Faridabad,4.3
CUST10207,Gaurang Sarkar,Latur,Maharashtra,active,ORD101200,12258.09,Phone Case,Mobile Accessories,2025-05-29 21:49:18,fulfilled,no,UPI,Gaurang Sarkar,SELL1003,Tiwari PLC Retail,Latur,3.8
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100557,43891.03,Formal Shoes,Footwear,2025-12-10 13:24:36,returned,no,Credit Card,Warjas Tak,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10344,Nitesh Narang,Bhiwandi,Sikkim,active,ORD101287,41236.49,Charger,Mobile Accessories,2026-05-04 04:59:18,fulfilled,no,Cash,Nitesh Narang,SELL1019,Koshy Ltd Retail,Bhiwandi,3.5
CUST10250,Madhavi Singhal,Munger,Kerala,inactive,ORD100839,7781.13,Smart Watch,Electronics,2024-05-29 06:42:42,fulfilled,yes,Cash,Aarav Puri,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10365,Omaja Wagle,Munger,Haryana,dormant,ORD100460,25473.2,Hair Oil,Beauty,2025-01-03 16:48:07,lost_parcel,no,UPI,Omaja Wagle,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10344,Nitesh Narang,Bhiwandi,Sikkim,active,ORD100723,3226.93,Fiction Novel,Books,2025-08-20 07:49:56,fulfilled,no,Cash,Nitesh Narang,SELL1010,Boase Inc Retail,Bhiwandi,3.8
CUST10239,Shravya Palla,Vijayanagaram,Arunachal Pradesh,new,ORD101381,19972.05,Fiction Novel,Books,2026-04-04 19:47:56,returned,no,UPI,Shravya Palla,SELL1002,Balay-Balan Retail,Vijayanagaram,3.9
CUST10247,Amol Varma,Asansol,Jharkhand,new,ORD100144,20413.31,Screen Guard,Mobile Accessories,2024-07-27 09:18:19,fulfilled,yes,Cash,Amol Varma,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10138,Hamsini Rao,Ozhukarai,West Bengal,new,ORD100501,4298.84,Bed Sheet,Home & Kitchen,2026-03-24 22:02:05,processing,yes,UPI,Hamsini Rao,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10154,Karan Chana,Khammam,Telangana,active,ORD101098,14519.5,Bed Sheet,Home & Kitchen,2025-09-30 08:37:59,fulfilled,no,Credit Card,Karan Chana,SELL1007,Rai Inc Retail,Khammam,3.6
CUST10205,Pushti Ravel,Ramagundam,Bihar,active,ORD100739,37355.31,Screen Guard,Mobile Accessories,2024-05-31 15:56:36,fulfilled,no,Credit Card,Pushti Ravel,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10317,Vrinda Nadig,Karnal,Nagaland,new,ORD101384,39365.47,Sandals,Footwear,2024-10-03 18:33:01,fulfilled,no,Credit Card,Vrinda Nadig,SELL1018,"Tata, Randhawa and Shanker Retail",Karnal,4.7
CUST10252,Gaurangi Deol,Nagercoil,Nagaland,new,ORD100731,37128.51,Bracelet,Jewelry,2024-07-27 18:58:27,returned,no,Cash,Gaurangi Deol,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10242,Madhav Devan,Baranagar,Uttarakhand,new,ORD100539,10857.59,Screen Guard,Mobile Accessories,2025-05-07 21:35:16,lost_parcel,yes,UPI,Madhav Devan,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD100177,6297.87,Earphones,Mobile Accessories,2025-12-05 19:55:11,fulfilled,no,Credit Card,Advika Parsa,SELL1008,"Lalla, Bassi and Sharaf Retail",Ghaziabad,4.1
CUST10152,Theodore Gupta,Durgapur,Rajasthan,dormant,ORD101446,31394.63,Face Cream,Beauty,2024-11-07 07:33:46,fulfilled,no,Cash,Chasmum Verma,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10159,Jatin Sha,Firozabad,Odisha,active,ORD100697,41246.51,Jeans,Fashion,2025-05-22 16:12:01,fulfilled,yes,UPI,Jatin Sha,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10001,Yashica Cherian,Guna,Punjab,active,ORD100940,7826.59,Gold Necklace,Jewelry,2025-05-01 06:00:37,fulfilled,no,Cash,Yashica Cherian,SELL1003,Tiwari PLC Retail,Guna,3.8
CUST10132,Gaurangi Purohit,Pondicherry,West Bengal,inactive,ORD101049,22390.52,Ring,Jewelry,2026-03-10 07:50:59,processing,yes,UPI,Isha Ghose,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10280,Jeet Vasa,Avadi,Goa,active,ORD100922,14991.77,Exam Guide,Books,2024-12-01 21:26:31,fulfilled,no,Credit Card,Jeet Vasa,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10235,Triya Manda,Ambala,Mizoram,new,ORD100898,42280.13,Formal Shoes,Footwear,2026-03-14 23:16:16,fulfilled,yes,UPI,Triya Manda,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10016,Pahal Goswami,Surendranagar Dudhrej,Haryana,active,ORD101492,30908.58,Building Blocks,Toys & Games,2025-11-26 22:01:07,fulfilled,no,Cash,Pahal Goswami,SELL1017,Kakar PLC Retail,Surendranagar Dudhrej,4.4
CUST10077,Inaya Kapur,Thane,Tripura,active,ORD100007,19079.84,Sneakers,Footwear,2024-05-26 18:51:16,fulfilled,no,UPI,Inaya Kapur,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10175,Oviya Vora,Rajkot,Meghalaya,active,ORD100862,14969.59,Face Cream,Beauty,2025-12-23 17:42:24,fulfilled,yes,Cash,Oviya Vora,SELL1003,Tiwari PLC Retail,Rajkot,3.8
CUST10138,Hamsini Rao,Ozhukarai,West Bengal,new,ORD100667,20522.21,Phone Case,Mobile Accessories,2024-06-11 15:53:40,fulfilled,no,Cash,Hamsini Rao,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10184,Dhriti Sane,Rohtak,Kerala,inactive,ORD101160,19416.24,Doll,Toys & Games,2024-09-30 22:50:31,returned,yes,Cash,Naveen Borde,SELL1014,"Garg, Walla and Konda Retail",Rohtak,4.5
CUST10049,Aarav Venkatesh,Bharatpur,Maharashtra,new,ORD100357,38848.87,Mixer Grinder,Home & Kitchen,2025-02-02 21:56:44,fulfilled,yes,Credit Card,Aarav Venkatesh,SELL1015,Madan-Kanda Retail,Bharatpur,4.3
CUST10169,Gavin Kala,Dhanbad,Uttar Pradesh,inactive,ORD100783,1099.83,Board Game,Toys & Games,2025-12-18 02:51:47,fulfilled,no,UPI,Gavin Kala,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Dhanbad,4.5
CUST10183,Odika Nori,Silchar,Maharashtra,active,ORD100735,25323.74,Doll,Toys & Games,2025-05-08 23:18:54,fulfilled,yes,Credit Card,Odika Nori,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10216,Dakshesh Pillay,Solapur,Rajasthan,new,ORD100329,37883.47,Earphones,Mobile Accessories,2025-02-12 07:04:40,fulfilled,yes,UPI,Dakshesh Pillay,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10253,Parth Shetty,South Dumdum,Uttar Pradesh,inactive,ORD101055,3596.61,Formal Shoes,Footwear,2025-12-16 03:07:39,fulfilled,no,Credit Card,Ayaan Pandey,SELL1000,"Choudhury, Bakshi and Maharaj Retail",South Dumdum,4.5
CUST10134,Urvashi Raj,Saharanpur,Meghalaya,active,ORD101148,33572.87,Perfume,Beauty,2025-10-09 10:48:12,lost_parcel,no,UPI,Urvashi Raj,SELL1020,Rastogi-Pathak Retail,Saharanpur,4.7
CUST10272,Siya Gera,Chandigarh,Uttar Pradesh,active,ORD101117,42598.26,Saree,Fashion,2025-12-21 18:03:29,fulfilled,no,UPI,Siya Gera,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10092,Vamakshi Swaminathan,Pune,Assam,new,ORD100258,32099.06,Perfume,Beauty,2025-01-12 01:03:39,fulfilled,no,Cash,Vamakshi Swaminathan,SELL1015,Madan-Kanda Retail,Pune,4.3
CUST10347,Darika Bains,Rohtak,Uttarakhand,active,ORD101175,3348.06,Ring,Jewelry,2026-04-12 22:03:16,fulfilled,no,Credit Card,Darika Bains,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10134,Urvashi Raj,Saharanpur,Meghalaya,active,ORD100372,30551.14,Board Game,Toys & Games,2024-10-28 15:57:07,fulfilled,yes,Credit Card,Urvashi Raj,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10245,Indrajit Mani,Barasat,Bihar,active,ORD101103,26196.73,T-Shirt,Fashion,2025-03-11 17:26:32,fulfilled,no,Credit Card,Indrajit Mani,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10019,Tanay Rattan,Dehradun,Madhya Pradesh,new,ORD100925,22275.9,Face Cream,Beauty,2024-05-31 02:44:40,fulfilled,yes,Credit Card,Tanay Rattan,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
