customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,seller_id,seller_name,seller_city,seller_rating
CUST10552,Nirja Rout,Cuttack,Karnataka,new,ORD100251,29621.61,Gold Necklace,Jewelry,2025-10-01 10:49:18,processing,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10768,Zayyan Bumb,Surat,Telangana,active,ORD100069,11575.79,Jacket,Fashion,2025-07-13 12:15:44,processing,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10375,Onkar Gill,Phagwara,West Bengal,active,ORD100131,6590.98,Perfume,Beauty,2025-03-13 15:54:18,returned,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10083,Chakrika Hans,Phagwara,West Bengal,active,ORD100300,44563.41,Hair Oil,Beauty,2025-09-28 15:28:27,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10173,Shivani Lanka,Gaya,Gujarat,dormant,ORD101132,33767.98,Puzzle,Toys & Games,2024-10-11 07:02:29,fulfilled,yes,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10011,Prisha Tandon,Hapur,Rajasthan,active,ORD100326,43516.42,Badminton Racket,Sports,2025-10-23 23:29:39,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10172,Upasna Dani,Varanasi,Assam,active,ORD101019,43261.78,Sandals,Footwear,2025-01-09 19:50:52,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10109,Azaan Sankar,Medininagar,Maharashtra,active,ORD100499,37395.64,Exam Guide,Books,2024-09-19 13:23:21,lost_parcel,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10746,Aarav Sankar,Uluberia,West Bengal,active,ORD100665,9225.13,Yoga Mat,Sports,2024-06-23 06:30:38,fulfilled,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10256,Aarush Varma,Morena,Maharashtra,inactive,ORD100918,14322.68,T-Shirt,Fashion,2025-03-30 06:14:30,returned,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10423,Indali Prashad,Nangloi Jat,Uttar Pradesh,active,ORD100495,44135.96,Smartphone,Electronics,2026-03-22 15:50:07,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10398,Odika Bath,Ulhasnagar,Andhra Pradesh,dormant,ORD100338,5526.73,Yoga Mat,Sports,2024-12-09 01:56:39,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10207,Suhani Sheth,Machilipatnam,Goa,new,ORD100963,1176.38,Bracelet,Jewelry,2026-01-24 00:47:45,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10407,Lakshmi Wali,Malda,Mizoram,active,ORD100164,24105.96,Hair Oil,Beauty,2025-09-02 18:44:09,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10162,Abhiram Mistry,Guntur,Himachal Pradesh,active,ORD100028,2540.41,Bracelet,Jewelry,2024-08-18 04:30:31,processing,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10753,Isaiah Sachdeva,Siliguri,Odisha,active,ORD100516,44260.35,Jeans,Fashion,2025-08-20 04:38:56,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10778,Ekantika Mutti,Gandhidham,Assam,dormant,ORD100193,2011.19,Bracelet,Jewelry,2025-05-19 18:05:06,fulfilled,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10426,Edhitha Wali,Ajmer,Himachal Pradesh,active,ORD101103,35922.31,Cookware Set,Home & Kitchen,2024-08-19 06:51:22,returned,no,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10661,Kalpit Bhasin,Bhilai,Maharashtra,inactive,ORD100169,40794.65,Football,Sports,2025-02-19 04:18:30,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10671,Prisha Kadakia,Solapur,Rajasthan,active,ORD101058,41005.92,Laptop,Electronics,2026-02-19 08:22:10,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10463,Amara Balakrishnan,Darbhanga,Tamil Nadu,active,ORD100173,16031.17,Kurta,Fashion,2026-01-02 17:06:21,fulfilled,no,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10331,Aishani Rajagopal,Aurangabad,Punjab,active,ORD100518,32022.82,Mixer Grinder,Home & Kitchen,2025-05-22 22:59:26,returned,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10353,Jeevika Gill,Kishanganj,Tamil Nadu,dormant,ORD100968,1229.09,Self Help Book,Books,2026-01-11 09:15:18,fulfilled,yes,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10306,Eshana Pathak,Gaya,Nagaland,new,ORD100701,1940.47,Tablet,Electronics,2024-12-10 16:37:25,processing,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10628,Lohit Narula,Patiala,Kerala,active,ORD100491,21841.74,Remote Car,Toys & Games,2025-01-23 17:01:20,fulfilled,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10320,Nihal Mukhopadhyay,Adoni,Andhra Pradesh,dormant,ORD100073,43422.98,Saree,Fashion,2026-05-12 00:28:27,fulfilled,yes,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10681,Damini Garg,Ambattur,Meghalaya,inactive,ORD100980,12190.16,Puzzle,Toys & Games,2025-03-05 09:31:26,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10248,Udant Sha,Karaikudi,Tripura,new,ORD100587,22604.77,Lipstick,Beauty,2025-09-13 21:53:18,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10009,Libni Nori,Mehsana,Tamil Nadu,active,ORD100234,22421.27,Silver Earrings,Jewelry,2025-06-10 23:16:14,fulfilled,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10627,Zaitra Dash,Gwalior,Tripura,new,ORD100214,12000.68,Cookbook,Books,2024-09-22 01:12:03,fulfilled,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10771,Ayush Sundaram,Madurai,Haryana,inactive,ORD100946,7582.61,Puzzle,Toys & Games,2025-12-01 20:41:26,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10689,Widisha Dhar,Surendranagar Dudhrej,Rajasthan,new,ORD100132,12120.56,Jacket,Fashion,2024-12-03 19:14:35,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10405,Chakradhar Loke,Kottayam,Punjab,active,ORD101155,23532.41,Formal Shoes,Footwear,2025-10-22 12:53:02,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10031,Qabil Deshpande,Bhubaneswar,Rajasthan,active,ORD100732,35558.2,Badminton Racket,Sports,2025-05-09 04:58:17,fulfilled,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10079,Pranit Tata,Barasat,Kerala,inactive,ORD100940,23812.41,Formal Shoes,Footwear,2025-04-10 19:29:49,returned,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10693,Rajata Bahl,Solapur,West Bengal,inactive,ORD100185,32536.6,Smart Watch,Electronics,2025-01-18 16:38:08,processing,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10182,Yashodhara Ratta,Bhopal,Bihar,dormant,ORD100041,43830.49,Cookware Set,Home & Kitchen,2026-04-01 17:56:36,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10734,Nilima Nath,Vasai-Virar,West Bengal,new,ORD100108,20926.18,Jeans,Fashion,2024-09-22 10:45:18,fulfilled,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10371,Watika Khanna,Bidhannagar,Uttarakhand,dormant,ORD100848,22338.84,Saree,Fashion,2025-01-10 14:10:13,fulfilled,no,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10110,Wakeeta Dixit,Sasaram,Assam,inactive,ORD100568,29557.87,Badminton Racket,Sports,2025-12-03 12:57:57,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10228,Adya Ghosh,Burhanpur,Kerala,inactive,ORD100650,44705.51,Fiction Novel,Books,2025-08-19 23:53:23,lost_parcel,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10432,Chasmum Modi,Karaikudi,Telangana,active,ORD101000,1549.63,Cookware Set,Home & Kitchen,2025-05-15 12:07:51,processing,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10152,Frado Nigam,Rewa,Tripura,dormant,ORD101165,16490.85,Sneakers,Footwear,2024-09-25 03:59:47,processing,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10047,Theodore Bahri,Mumbai,Karnataka,active,ORD100483,19341.41,T-Shirt,Fashion,2026-05-03 11:35:15,lost_parcel,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10776,Tristan De,Rewa,Kerala,inactive,ORD100468,24159.62,Cricket Bat,Sports,2025-11-04 14:02:49,fulfilled,yes,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10772,Advika Jayaraman,Mathura,Himachal Pradesh,inactive,ORD100024,2560.35,Charger,Mobile Accessories,2025-03-23 22:44:43,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10715,Onkar Kanda,Ghaziabad,Chhattisgarh,inactive,ORD100660,4102.12,Earphones,Mobile Accessories,2026-01-27 17:28:46,returned,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10326,Dakshesh Gill,Bahraich,Andhra Pradesh,inactive,ORD100679,14491.4,Charger,Mobile Accessories,2024-10-24 04:51:28,returned,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10055,Jeevika Setty,Guna,Madhya Pradesh,new,ORD100752,30877.79,Screen Guard,Mobile Accessories,2025-12-11 09:08:02,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10084,Jalsa Rao,Purnia,Kerala,active,ORD100993,20607.09,Bed Sheet,Home & Kitchen,2025-03-16 10:25:24,fulfilled,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10661,Xavier Verma,Nadiad,Goa,active,ORD100366,14357.63,Cookware Set,Home & Kitchen,2024-09-05 08:55:43,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10734,Advay Jaggi,Rohtak,Uttar Pradesh,dormant,ORD100839,40907.49,Badminton Racket,Sports,2024-07-12 05:19:06,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10508,Amara Bahri,Giridih,Andhra Pradesh,inactive,ORD101052,14988.6,Jacket,Fashion,2025-01-21 09:01:02,processing,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10071,Ojasvi Chada,Ajmer,Kerala,dormant,ORD100383,8315.87,Charger,Mobile Accessories,2025-01-17 18:49:11,lost_parcel,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10105,Aditya Nayak,Gandhinagar,West Bengal,active,ORD100454,13805.19,Earphones,Mobile Accessories,2025-12-14 19:37:13,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10121,Gunbir Bedi,Yamunanagar,West Bengal,new,ORD100264,18421.53,Screen Guard,Mobile Accessories,2025-09-10 12:13:46,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10752,Jalsa Sagar,Howrah,Uttarakhand,new,ORD100760,29831.49,Cookware Set,Home & Kitchen,2025-09-11 17:13:59,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10350,Vedika Wagle,Berhampore,Jharkhand,new,ORD100979,34683.87,Laptop,Electronics,2025-08-04 03:05:59,fulfilled,yes,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10453,Xalak Ganesan,Sangli-Miraj & Kupwad,Himachal Pradesh,inactive,ORD100444,12342.34,Board Game,Toys & Games,2026-01-11 04:39:32,processing,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10312,Lohit Vaidya,Gurgaon,Punjab,active,ORD100395,38405.81,Jeans,Fashion,2024-09-04 14:47:42,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10353,Urvashi Ramachandran,North Dumdum,Goa,active,ORD100741,13697.47,Cookbook,Books,2025-09-21 05:14:03,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10662,Krisha Saini,Mau,Goa,inactive,ORD100176,20437.83,Cricket Bat,Sports,2025-03-03 23:03:07,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10236,Daniel Gala,Delhi,Madhya Pradesh,inactive,ORD100018,3161.02,Tablet,Electronics,2024-12-12 12:30:20,fulfilled,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10577,Eshana Kari,Patiala,Telangana,dormant,ORD100948,22185.64,Doll,Toys & Games,2025-04-06 00:05:57,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10341,Balveer Ram,Jhansi,Jharkhand,active,ORD100814,38758.96,Jacket,Fashion,2025-04-26 22:38:26,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10411,Yashoda Goel,Warangal,Bihar,new,ORD100595,19249.67,Puzzle,Toys & Games,2025-03-17 10:31:33,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10344,Oeshi Reddy,Hosur,Manipur,new,ORD100061,19961.74,Self Help Book,Books,2025-04-08 11:21:21,lost_parcel,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10294,Jagat Dave,Singrauli,Kerala,dormant,ORD100272,42075.79,Jacket,Fashion,2026-01-27 22:43:14,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10580,Warhi Vyas,Ramagundam,Manipur,inactive,ORD101125,18572.21,Smartphone,Electronics,2025-04-25 05:39:37,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10046,Omaja Morar,Kavali,Meghalaya,dormant,ORD100278,27020.58,Laptop,Electronics,2024-12-12 18:36:30,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10168,Harita Randhawa,Akola,Gujarat,dormant,ORD100841,33446.03,Doll,Toys & Games,2025-02-01 06:00:19,returned,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10116,Anya Sama,Karawal Nagar,Uttar Pradesh,inactive,ORD100368,29183.44,Perfume,Beauty,2024-07-19 06:40:50,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10641,Wishi Khalsa,Bulandshahr,Nagaland,new,ORD100886,37710.79,Cricket Bat,Sports,2025-08-11 04:44:56,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10246,Varsha Pall,Mirzapur,Chhattisgarh,inactive,ORD101014,11828.92,T-Shirt,Fashion,2026-02-14 03:28:04,fulfilled,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10708,Yash Garg,Bijapur,Punjab,active,ORD100859,5902.01,Mixer Grinder,Home & Kitchen,2026-04-13 13:22:46,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10336,Dayamai Karnik,Anantapuram,Manipur,inactive,ORD100720,33039.85,Screen Guard,Mobile Accessories,2025-09-19 03:12:32,returned,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10593,Wakeeta Khanna,Giridih,Sikkim,new,ORD100825,37621.99,Screen Guard,Mobile Accessories,2025-05-25 00:40:36,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10527,Urmi Hayer,Eluru,Mizoram,inactive,ORD100547,29921.39,Formal Shoes,Footwear,2025-01-07 06:31:00,fulfilled,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10207,Jagrati Choudhary,Ludhiana,Haryana,new,ORD100879,34279.42,Earphones,Mobile Accessories,2025-04-20 20:31:21,fulfilled,no,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10650,Shivansh Pai,Bilaspur,Tripura,inactive,ORD100899,38032.1,Puzzle,Toys & Games,2026-02-16 01:55:40,returned,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10672,Ati Chander,Ahmednagar,West Bengal,new,ORD100456,44479.72,Football,Sports,2025-06-28 05:46:35,fulfilled,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10109,Tanvi Gera,Srikakulam,Odisha,inactive,ORD100393,6383.34,Sneakers,Footwear,2024-07-25 08:39:13,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10350,Harish Kala,Sonipat,Uttar Pradesh,dormant,ORD100675,42502.85,Self Help Book,Books,2025-07-22 04:14:49,fulfilled,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10394,Sudiksha Malhotra,North Dumdum,Himachal Pradesh,new,ORD100911,31173.2,Hair Oil,Beauty,2024-09-23 08:01:41,fulfilled,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10731,Ucchal Agarwal,Kharagpur,Tamil Nadu,dormant,ORD100964,2575.27,Smartphone,Electronics,2025-02-03 02:34:57,processing,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10683,Pranit Bala,Bhagalpur,Manipur,inactive,ORD100375,20565.17,Sneakers,Footwear,2026-01-30 02:41:54,fulfilled,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10540,Girik Rau,Arrah,Manipur,dormant,ORD100412,2809.76,Formal Shoes,Footwear,2025-06-03 14:34:15,fulfilled,yes,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10792,Keya Ranganathan,Aurangabad,Odisha,new,ORD100074,3696.12,Face Cream,Beauty,2025-11-07 22:44:53,lost_parcel,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10551,Dayita Deep,Jalandhar,Uttarakhand,inactive,ORD101121,19404.09,Kurta,Fashion,2025-03-01 22:39:15,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10360,Sanaya Parekh,Thoothukudi,Uttarakhand,active,ORD100862,26565.44,Lipstick,Beauty,2024-10-21 10:29:34,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10626,Harrison Narula,Jhansi,Maharashtra,inactive,ORD100500,6577.22,Board Game,Toys & Games,2025-11-13 01:27:03,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10697,Warinder Handa,Bettiah,Bihar,active,ORD100941,39965.22,Headphones,Electronics,2025-09-13 06:17:06,fulfilled,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10256,Balveer Nagi,Raipur,Madhya Pradesh,inactive,ORD100616,18704.01,Earphones,Mobile Accessories,2024-12-05 19:57:25,returned,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10451,Nathan Mukhopadhyay,Suryapet,Maharashtra,active,ORD100114,5942.33,Sandals,Footwear,2024-07-31 22:18:28,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10790,Ridhi Shan,Haldia,Gujarat,active,ORD100417,5991.6,Tablet,Electronics,2025-11-06 09:02:43,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10292,Bhavika Sami,Nagaon,Bihar,new,ORD100601,26084.94,Power Bank,Mobile Accessories,2024-06-09 03:52:09,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10325,Samar Bali,Bidhannagar,Bihar,new,ORD100604,3835.38,Yoga Mat,Sports,2025-09-11 01:51:48,returned,no,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10117,Rehaan Kalita,Bally,Telangana,active,ORD100089,15528.9,Headphones,Electronics,2025-08-21 11:27:32,fulfilled,yes,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10733,Upadhriti Deep,Pali,Maharashtra,active,ORD101148,33970.14,T-Shirt,Fashion,2026-02-26 14:30:47,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10100,Naveen Borde,Sonipat,Punjab,inactive,ORD100498,32334.33,Badminton Racket,Sports,2025-09-09 03:55:45,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10660,Aadi Din,Bidhannagar,Nagaland,dormant,ORD100875,34487.09,Sandals,Footwear,2025-01-01 22:46:37,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10185,Shivani Babu,Sonipat,Arunachal Pradesh,dormant,ORD100926,27123.3,Self Help Book,Books,2025-02-06 20:17:36,returned,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10419,Oeshi Gill,Tezpur,Tripura,active,ORD100998,42499.85,Cricket Bat,Sports,2026-05-01 03:12:53,fulfilled,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10274,Urvashi Kibe,Vellore,Gujarat,new,ORD100011,30708.35,Saree,Fashion,2024-08-01 19:07:22,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10526,Pallavi Grewal,Siwan,Tamil Nadu,active,ORD100396,6929.22,Hair Oil,Beauty,2026-05-04 11:09:55,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10312,Ranveer Viswanathan,Suryapet,Chhattisgarh,new,ORD100754,13226.91,Tablet,Electronics,2025-09-08 16:38:32,fulfilled,no,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10236,Yahvi Mohan,Amritsar,Uttarakhand,dormant,ORD100555,7333.03,Sneakers,Footwear,2024-06-25 01:00:51,returned,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10164,Pranav Lanka,Moradabad,Punjab,active,ORD100042,35272.46,Remote Car,Toys & Games,2025-04-23 01:37:05,fulfilled,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10081,Dhriti Sane,Rohtak,Kerala,dormant,ORD100167,11175.49,Running Shoes,Footwear,2024-09-16 02:09:29,lost_parcel,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10682,Chakradhar Chaudhary,Pune,Bihar,inactive,ORD100416,31910.78,Screen Guard,Mobile Accessories,2026-05-12 10:38:49,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10035,Raksha Golla,Secunderabad,Punjab,inactive,ORD100576,38320.22,Screen Guard,Mobile Accessories,2024-06-11 21:56:09,fulfilled,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10561,Gautam Ramaswamy,New Delhi,Gujarat,inactive,ORD100267,3790.27,Sneakers,Footwear,2025-08-16 15:05:05,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10606,Krish Thakkar,Dindigul,Goa,dormant,ORD100807,4164.49,Earphones,Mobile Accessories,2026-03-13 09:36:23,returned,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10055,Indali Kala,Bulandshahr,Punjab,active,ORD100426,42427.11,Bed Sheet,Home & Kitchen,2025-11-04 19:17:00,fulfilled,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10475,Victor Mutti,Nagercoil,Mizoram,dormant,ORD100690,13459.86,Tablet,Electronics,2025-07-10 14:02:16,fulfilled,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10415,Gautami Chakraborty,Raichur,Haryana,inactive,ORD100544,38276.4,Tablet,Electronics,2025-12-19 13:50:27,processing,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10291,Vrishti Sehgal,Fatehpur,Himachal Pradesh,dormant,ORD101122,11800.2,Silver Earrings,Jewelry,2025-07-31 20:54:25,fulfilled,no,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10641,Mitali Devi,Berhampur,Manipur,new,ORD100674,44820.95,Screen Guard,Mobile Accessories,2026-01-18 18:58:37,lost_parcel,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10793,Jackson Kuruvilla,Eluru,Rajasthan,new,ORD100689,8785.5,Silver Earrings,Jewelry,2026-01-23 02:22:34,fulfilled,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10189,Gayathri Taneja,Rourkela,Punjab,active,ORD101054,36384.83,Remote Car,Toys & Games,2025-01-08 04:14:12,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10519,Zinal Kota,Khammam,Mizoram,new,ORD101176,25443.14,Smartphone,Electronics,2025-08-15 20:54:30,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10266,Jagdish Dhar,Rewa,Tamil Nadu,inactive,ORD101032,3220.69,Mixer Grinder,Home & Kitchen,2025-08-22 05:32:49,lost_parcel,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10417,Jason Kaul,Panchkula,Himachal Pradesh,new,ORD101034,28950.83,Headphones,Electronics,2026-01-04 13:59:05,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10618,Geetika Barman,Jodhpur,Arunachal Pradesh,active,ORD100257,39490.3,Headphones,Electronics,2025-09-30 18:19:36,processing,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10655,Xavier Jayaraman,Mathura,Nagaland,new,ORD100335,20751.96,Cookbook,Books,2025-01-25 08:06:02,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10498,Qadim Mallick,Kulti,West Bengal,active,ORD100015,39546.91,T-Shirt,Fashion,2026-05-07 15:40:50,processing,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10476,Vivaan Raghavan,Bhalswa Jahangir Pur,Himachal Pradesh,dormant,ORD100901,7002.46,Laptop,Electronics,2024-09-10 06:33:05,fulfilled,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10038,Ekani Khalsa,Asansol,Sikkim,new,ORD100324,26325.89,Earphones,Mobile Accessories,2025-06-29 09:35:11,returned,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10056,Umang Pillai,Jammu,Jharkhand,active,ORD100607,4903.62,Jacket,Fashion,2025-05-04 03:16:44,returned,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10245,Madhavi Naidu,Unnao,Bihar,dormant,ORD101053,31286.65,Bracelet,Jewelry,2025-11-08 03:24:00,returned,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10379,Aadhya Garde,Anantapuram,Gujarat,inactive,ORD100790,6612.43,Remote Car,Toys & Games,2026-01-23 12:18:08,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
