customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,payment_details,name_on_payment,seller_id,seller_name,seller_city,seller_rating
CUST10055,Yasti Solanki,Guwahati,Jharkhand,new,ORD100033,18560.14,Running Shoes,Footwear,2026-02-11 03:16:35,fulfilled,no,UPI,Yasti Solanki,SELL1009,Memon Ltd Retail,Guwahati,3.5
CUST10170,Yagnesh Dass,Coimbatore,Uttarakhand,active,ORD101100,28411.2,Formal Shoes,Footwear,2025-10-06 18:31:28,processing,yes,Cash,Yagnesh Dass,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10262,Damini Sehgal,Rourkela,Tamil Nadu,new,ORD100448,14420.12,Cricket Bat,Sports,2025-04-08 08:50:24,fulfilled,no,Cash,Damini Sehgal,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10085,Tripti Dua,Belgaum,Telangana,active,ORD100445,36162.62,Puzzle,Toys & Games,2025-04-03 07:44:39,fulfilled,no,Cash,Tripti Dua,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10079,Urvashi Contractor,Kirari Suleman Nagar,Tamil Nadu,new,ORD100771,2475.15,Exam Guide,Books,2026-03-18 12:03:01,processing,no,Cash,Urvashi Contractor,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10302,Jasmit Dhawan,Madanapalle,Mizoram,active,ORD100716,9325.55,Ring,Jewelry,2025-03-28 23:55:18,returned,yes,UPI,Jasmit Dhawan,SELL1016,Balay LLC Retail,Madanapalle,3.8
CUST10092,Vamakshi Swaminathan,Pune,Assam,new,ORD100886,33610.69,Self Help Book,Books,2025-05-17 12:49:27,processing,no,Credit Card,Vamakshi Swaminathan,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10359,Vivaan Nagar,Patiala,Jharkhand,new,ORD101244,28339.27,Lipstick,Beauty,2024-07-06 21:44:47,fulfilled,no,Credit Card,Vivaan Nagar,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10182,Hardik Contractor,Chinsurah,Manipur,dormant,ORD100900,2046.13,Kurta,Fashion,2024-07-29 18:29:41,returned,no,UPI,Daksha Baria,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10068,Ojasvi Bhatia,Bidar,Madhya Pradesh,inactive,ORD101035,38847.0,Face Wash,Beauty,2024-08-06 07:33:59,fulfilled,yes,Credit Card,Ojasvi Bhatia,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10014,Guneet Bhat,Sonipat,Uttar Pradesh,new,ORD100077,33454.54,Charger,Mobile Accessories,2024-06-22 14:08:58,returned,yes,UPI,Guneet Bhat,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Sonipat,3.7
CUST10311,Rayaan Bahl,Satara,Maharashtra,inactive,ORD100084,25169.33,Flip Flops,Footwear,2026-05-08 08:30:16,lost_parcel,no,Credit Card,Avni Bali,SELL1017,Kakar PLC Retail,Satara,4.4
CUST10139,Edhitha Sura,Tadipatri,Assam,dormant,ORD100834,37299.87,T-Shirt,Fashion,2025-02-13 14:43:58,fulfilled,no,Cash,Edhitha Sura,SELL1006,Dugal-Kale Retail,Tadipatri,4.8
CUST10167,Janani Chaudhary,Tinsukia,Rajasthan,new,ORD100082,39997.56,Puzzle,Toys & Games,2025-11-09 06:06:19,fulfilled,no,Cash,Janani Chaudhary,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10346,Yochana Sagar,Phusro,Arunachal Pradesh,new,ORD100457,24866.34,Phone Case,Mobile Accessories,2026-01-28 17:13:20,fulfilled,yes,UPI,Yochana Sagar,SELL1011,Kaul Inc Retail,Phusro,4.3
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD100918,43764.77,Water Bottle,Home & Kitchen,2025-05-06 18:34:04,fulfilled,no,Cash,Watika Tank,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100676,44017.59,Water Bottle,Home & Kitchen,2024-07-01 22:10:10,fulfilled,yes,Credit Card,Dev Shankar,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10154,Karan Chana,Khammam,Telangana,active,ORD100984,4020.54,Cookbook,Books,2026-04-06 05:06:45,fulfilled,no,Credit Card,Karan Chana,SELL1022,"Dutta, Sami and Bhatt Retail",Khammam,4.0
CUST10001,Yashica Cherian,Guna,Punjab,active,ORD101239,37512.78,Headphones,Electronics,2025-04-07 02:11:51,fulfilled,no,Cash,Yashica Cherian,SELL1006,Dugal-Kale Retail,Guna,4.8
CUST10202,Qushi Gill,Nadiad,Nagaland,dormant,ORD100436,12851.47,Cookware Set,Home & Kitchen,2025-09-13 15:33:58,fulfilled,no,Cash,Qushi Gill,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10243,Liam Singh,Tadepalligudem,Andhra Pradesh,active,ORD100770,12337.8,Headphones,Electronics,2024-06-23 17:51:11,fulfilled,yes,UPI,Liam Singh,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10048,Lekha Gupta,Varanasi,Tamil Nadu,inactive,ORD100644,12410.72,Ring,Jewelry,2025-12-02 16:02:10,fulfilled,no,Cash,Lekha Gupta,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10064,Vedhika Khare,Gandhidham,Assam,dormant,ORD101119,14910.63,Remote Car,Toys & Games,2024-11-21 09:29:34,returned,yes,Credit Card,Vedhika Khare,SELL1018,"Tata, Randhawa and Shanker Retail",Gandhidham,4.7
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD100905,22920.59,Gold Necklace,Jewelry,2024-09-12 17:52:59,returned,no,Cash,Urvashi Wali,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10007,Devika Rastogi,Bahraich,Mizoram,new,ORD101193,35247.25,Face Wash,Beauty,2025-04-17 16:04:48,fulfilled,yes,Cash,Devika Rastogi,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10195,Devika Nair,Faridabad,Chhattisgarh,new,ORD100404,25898.23,Cricket Bat,Sports,2024-10-01 13:04:23,processing,yes,Credit Card,Devika Nair,SELL1022,"Dutta, Sami and Bhatt Retail",Faridabad,4.0
CUST10228,Pranit Kala,Shivpuri,Gujarat,active,ORD101303,16940.41,Building Blocks,Toys & Games,2024-08-06 08:51:54,fulfilled,yes,Credit Card,Pranit Kala,SELL1001,Chaudry Ltd Retail,Shivpuri,3.5
CUST10156,Nitesh Kurian,Sagar,Telangana,active,ORD100933,2034.6,Jacket,Fashion,2025-08-18 18:58:21,processing,no,UPI,Nitesh Kurian,SELL1018,"Tata, Randhawa and Shanker Retail",Sagar,4.7
CUST10361,Prisha Tandon,Hapur,Rajasthan,active,ORD101485,32261.26,Puzzle,Toys & Games,2025-08-16 09:16:36,fulfilled,yes,Cash,Prisha Tandon,SELL1017,Kakar PLC Retail,Hapur,4.4
CUST10174,Ekiya Babu,Bilaspur,Arunachal Pradesh,active,ORD100104,36498.58,Hair Oil,Beauty,2025-12-28 10:30:17,processing,no,Credit Card,Ekiya Babu,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100609,25497.23,Bluetooth Speaker,Electronics,2025-11-18 02:48:34,fulfilled,no,Cash,Warjas Tak,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10006,Noah Lanka,Rajpur Sonarpur,Nagaland,new,ORD101455,20345.98,Headphones,Electronics,2025-10-05 08:15:32,fulfilled,no,Credit Card,Noah Lanka,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10197,Vedika Sathe,Darbhanga,Gujarat,active,ORD100688,33371.3,Face Cream,Beauty,2024-05-29 21:52:21,processing,no,UPI,Vedika Sathe,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Darbhanga,4.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100948,17215.45,Headphones,Electronics,2025-02-02 01:27:54,fulfilled,no,Credit Card,Dev Shankar,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10021,Mohammed Gupta,Bellary,Arunachal Pradesh,inactive,ORD100931,6407.68,Silver Earrings,Jewelry,2024-10-21 10:23:40,fulfilled,no,Credit Card,Kashish Chad,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD100062,32525.22,Mixer Grinder,Home & Kitchen,2025-11-17 10:54:37,returned,yes,UPI,Watika Tank,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10293,Falak Munshi,Kozhikode,Meghalaya,inactive,ORD100281,1611.25,Puzzle,Toys & Games,2024-06-18 02:16:46,fulfilled,no,Cash,Falak Munshi,SELL1016,Balay LLC Retail,Kozhikode,3.8
CUST10111,Pavani Contractor,Jalgaon,Himachal Pradesh,inactive,ORD100778,44293.11,Self Help Book,Books,2025-03-14 00:10:55,fulfilled,yes,Cash,Praneel Banik,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD101393,18244.93,Fiction Novel,Books,2025-11-18 20:15:21,fulfilled,no,Credit Card,Advika Parsa,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10182,Hardik Contractor,Chinsurah,Manipur,dormant,ORD100238,30675.81,Power Bank,Mobile Accessories,2025-03-21 17:46:08,fulfilled,yes,UPI,Ishaan Iyengar,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10280,Jeet Vasa,Avadi,Goa,active,ORD100223,14454.83,T-Shirt,Fashion,2026-02-12 22:29:30,fulfilled,no,UPI,Jeet Vasa,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10289,Dhriti Nagar,Silchar,Chhattisgarh,dormant,ORD100145,6066.9,Charger,Mobile Accessories,2026-01-10 07:10:15,fulfilled,yes,UPI,Yatin Borah,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10293,Falak Munshi,Kozhikode,Meghalaya,inactive,ORD101398,1519.18,Gold Necklace,Jewelry,2025-05-16 02:35:11,fulfilled,yes,Cash,Falak Munshi,SELL1012,Patla-Gaba Retail,Kozhikode,3.5
CUST10254,Dev Shankar,Durg,Gujarat,new,ORD100373,7921.07,Badminton Racket,Sports,2024-12-22 17:39:03,fulfilled,no,Cash,Dev Shankar,SELL1019,Koshy Ltd Retail,Durg,3.5
CUST10340,Kiaan Sridhar,Malda,Telangana,active,ORD101228,39475.21,Laptop,Electronics,2025-05-16 18:14:09,fulfilled,no,Cash,Kiaan Sridhar,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD100118,40767.09,Bed Sheet,Home & Kitchen,2026-03-02 22:57:21,returned,no,Credit Card,Chasmum Atwal,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10272,Siya Gera,Chandigarh,Uttar Pradesh,active,ORD101166,42162.88,Silver Earrings,Jewelry,2025-09-09 04:05:38,fulfilled,yes,Credit Card,Siya Gera,SELL1003,Tiwari PLC Retail,Chandigarh,3.8
CUST10156,Nitesh Kurian,Sagar,Telangana,active,ORD100250,22279.64,Ring,Jewelry,2025-04-26 02:19:11,returned,yes,Credit Card,Nitesh Kurian,SELL1005,Ahuja-Dutta Retail,Sagar,4.5
CUST10098,Harish Hari,Ambattur,Kerala,active,ORD101444,31920.31,Football,Sports,2025-05-12 01:16:13,processing,no,Credit Card,Harish Hari,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD101022,34242.93,Screen Guard,Mobile Accessories,2026-04-16 07:11:34,fulfilled,no,Cash,Advika Parsa,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10170,Yagnesh Dass,Coimbatore,Uttarakhand,active,ORD100009,1596.44,Badminton Racket,Sports,2024-09-04 07:57:18,lost_parcel,yes,UPI,Yagnesh Dass,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Coimbatore,3.7
CUST10221,Reva Viswanathan,Bharatpur,Kerala,new,ORD100449,27650.68,Remote Car,Toys & Games,2025-11-23 02:56:25,fulfilled,no,Cash,Reva Viswanathan,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10046,Jack Lal,Amaravati,Himachal Pradesh,new,ORD100882,4055.14,Bracelet,Jewelry,2024-10-24 23:45:52,fulfilled,no,UPI,Jack Lal,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10197,Vedika Sathe,Darbhanga,Gujarat,active,ORD100708,17499.1,Bracelet,Jewelry,2024-12-29 01:26:48,fulfilled,no,UPI,Vedika Sathe,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10327,Balhaar Ranganathan,Gaya,Telangana,new,ORD100255,27578.31,Remote Car,Toys & Games,2024-07-13 06:08:17,returned,yes,Credit Card,Balhaar Ranganathan,SELL1019,Koshy Ltd Retail,Gaya,3.5
CUST10065,Wahab Magar,Imphal,Nagaland,active,ORD100593,30231.02,Running Shoes,Footwear,2026-05-15 00:11:30,fulfilled,yes,UPI,Wahab Magar,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10363,Qarin Yogi,New Delhi,West Bengal,new,ORD100389,492.9,Tablet,Electronics,2024-08-17 01:12:06,processing,yes,UPI,Qarin Yogi,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10367,George Wason,Faridabad,Himachal Pradesh,dormant,ORD101087,26084.17,Headphones,Electronics,2025-03-23 19:21:46,lost_parcel,no,UPI,George Wason,SELL1011,Kaul Inc Retail,Faridabad,4.3
CUST10207,Gaurang Sarkar,Latur,Maharashtra,active,ORD101200,12258.09,Phone Case,Mobile Accessories,2025-05-28 14:53:51,fulfilled,no,UPI,Gaurang Sarkar,SELL1003,Tiwari PLC Retail,Latur,3.8
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100557,43891.03,Formal Shoes,Footwear,2025-12-09 06:29:09,returned,no,Credit Card,Warjas Tak,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10344,Nitesh Narang,Bhiwandi,Sikkim,active,ORD101287,41236.49,Charger,Mobile Accessories,2026-05-02 22:03:51,fulfilled,no,Cash,Nitesh Narang,SELL1019,Koshy Ltd Retail,Bhiwandi,3.5
CUST10250,Madhavi Singhal,Munger,Kerala,inactive,ORD100839,7781.13,Smart Watch,Electronics,2024-05-27 23:47:15,fulfilled,yes,Cash,Aarav Puri,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10365,Omaja Wagle,Munger,Haryana,dormant,ORD100460,25473.2,Hair Oil,Beauty,2025-01-02 09:52:40,lost_parcel,no,UPI,Omaja Wagle,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10344,Nitesh Narang,Bhiwandi,Sikkim,active,ORD100723,3226.93,Fiction Novel,Books,2025-08-19 00:54:29,fulfilled,no,Cash,Nitesh Narang,SELL1010,Boase Inc Retail,Bhiwandi,3.8
CUST10239,Shravya Palla,Vijayanagaram,Arunachal Pradesh,new,ORD101381,19972.05,Fiction Novel,Books,2026-04-03 12:52:29,returned,no,UPI,Shravya Palla,SELL1002,Balay-Balan Retail,Vijayanagaram,3.9
CUST10247,Amol Varma,Asansol,Jharkhand,new,ORD100144,20413.31,Screen Guard,Mobile Accessories,2024-07-26 02:22:52,fulfilled,yes,Cash,Amol Varma,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10138,Hamsini Rao,Ozhukarai,West Bengal,new,ORD100501,4298.84,Bed Sheet,Home & Kitchen,2026-03-23 15:06:38,processing,yes,UPI,Hamsini Rao,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10154,Karan Chana,Khammam,Telangana,active,ORD101098,14519.5,Bed Sheet,Home & Kitchen,2025-09-29 01:42:32,fulfilled,no,Credit Card,Karan Chana,SELL1007,Rai Inc Retail,Khammam,3.6
CUST10205,Pushti Ravel,Ramagundam,Bihar,active,ORD100739,37355.31,Screen Guard,Mobile Accessories,2024-05-30 09:01:09,fulfilled,no,Credit Card,Pushti Ravel,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10317,Vrinda Nadig,Karnal,Nagaland,new,ORD101384,39365.47,Sandals,Footwear,2024-10-02 11:37:34,fulfilled,no,Credit Card,Vrinda Nadig,SELL1018,"Tata, Randhawa and Shanker Retail",Karnal,4.7
CUST10252,Gaurangi Deol,Nagercoil,Nagaland,new,ORD100731,37128.51,Bracelet,Jewelry,2024-07-26 12:03:00,returned,no,Cash,Gaurangi Deol,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10242,Madhav Devan,Baranagar,Uttarakhand,new,ORD100539,10857.59,Screen Guard,Mobile Accessories,2025-05-06 14:39:49,lost_parcel,yes,UPI,Madhav Devan,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10337,Advika Parsa,Ghaziabad,Sikkim,new,ORD100177,6297.87,Earphones,Mobile Accessories,2025-12-04 12:59:44,fulfilled,no,Credit Card,Advika Parsa,SELL1008,"Lalla, Bassi and Sharaf Retail",Ghaziabad,4.1
CUST10152,Theodore Gupta,Durgapur,Rajasthan,dormant,ORD101446,31394.63,Face Cream,Beauty,2024-11-06 00:38:19,fulfilled,no,Cash,Chasmum Verma,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10159,Jatin Sha,Firozabad,Odisha,active,ORD100697,41246.51,Jeans,Fashion,2025-05-21 09:16:34,fulfilled,yes,UPI,Jatin Sha,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10001,Yashica Cherian,Guna,Punjab,active,ORD100940,7826.59,Gold Necklace,Jewelry,2025-04-29 23:05:10,fulfilled,no,Cash,Yashica Cherian,SELL1003,Tiwari PLC Retail,Guna,3.8
CUST10132,Gaurangi Purohit,Pondicherry,West Bengal,inactive,ORD101049,22390.52,Ring,Jewelry,2026-03-09 00:55:32,processing,yes,UPI,Isha Ghose,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10280,Jeet Vasa,Avadi,Goa,active,ORD100922,14991.77,Exam Guide,Books,2024-11-30 14:31:04,fulfilled,no,Credit Card,Jeet Vasa,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10235,Triya Manda,Ambala,Mizoram,new,ORD100898,42280.13,Formal Shoes,Footwear,2026-03-13 16:20:49,fulfilled,yes,UPI,Triya Manda,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10016,Pahal Goswami,Surendranagar Dudhrej,Haryana,active,ORD101492,30908.58,Building Blocks,Toys & Games,2025-11-25 15:05:40,fulfilled,no,Cash,Pahal Goswami,SELL1017,Kakar PLC Retail,Surendranagar Dudhrej,4.4
CUST10077,Inaya Kapur,Thane,Tripura,active,ORD100007,19079.84,Sneakers,Footwear,2024-05-25 11:55:49,fulfilled,no,UPI,Inaya Kapur,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10175,Oviya Vora,Rajkot,Meghalaya,active,ORD100862,14969.59,Face Cream,Beauty,2025-12-22 10:46:57,fulfilled,yes,Cash,Oviya Vora,SELL1003,Tiwari PLC Retail,Rajkot,3.8
CUST10138,Hamsini Rao,Ozhukarai,West Bengal,new,ORD100667,20522.21,Phone Case,Mobile Accessories,2024-06-10 08:58:13,fulfilled,no,Cash,Hamsini Rao,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10184,Dhriti Sane,Rohtak,Kerala,inactive,ORD101160,19416.24,Doll,Toys & Games,2024-09-29 15:55:04,returned,yes,Cash,Naveen Borde,SELL1014,"Garg, Walla and Konda Retail",Rohtak,4.5
CUST10049,Aarav Venkatesh,Bharatpur,Maharashtra,new,ORD100357,38848.87,Mixer Grinder,Home & Kitchen,2025-02-01 15:01:17,fulfilled,yes,Credit Card,Aarav Venkatesh,SELL1015,Madan-Kanda Retail,Bharatpur,4.3
CUST10169,Gavin Kala,Dhanbad,Uttar Pradesh,inactive,ORD100783,1099.83,Board Game,Toys & Games,2025-12-16 19:56:20,fulfilled,no,UPI,Gavin Kala,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Dhanbad,4.5
CUST10183,Odika Nori,Silchar,Maharashtra,active,ORD100735,25323.74,Doll,Toys & Games,2025-05-07 16:23:27,fulfilled,yes,Credit Card,Odika Nori,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10216,Dakshesh Pillay,Solapur,Rajasthan,new,ORD100329,37883.47,Earphones,Mobile Accessories,2025-02-11 00:09:13,fulfilled,yes,UPI,Dakshesh Pillay,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10253,Parth Shetty,South Dumdum,Uttar Pradesh,inactive,ORD101055,3596.61,Formal Shoes,Footwear,2025-12-14 20:12:12,fulfilled,no,Credit Card,Ayaan Pandey,SELL1000,"Choudhury, Bakshi and Maharaj Retail",South Dumdum,4.5
CUST10134,Urvashi Raj,Saharanpur,Meghalaya,active,ORD101148,33572.87,Perfume,Beauty,2025-10-08 03:52:45,lost_parcel,no,UPI,Urvashi Raj,SELL1020,Rastogi-Pathak Retail,Saharanpur,4.7
CUST10272,Siya Gera,Chandigarh,Uttar Pradesh,active,ORD101117,42598.26,Saree,Fashion,2025-12-20 11:08:02,fulfilled,no,UPI,Siya Gera,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10092,Vamakshi Swaminathan,Pune,Assam,new,ORD100258,32099.06,Perfume,Beauty,2025-01-10 18:08:12,fulfilled,no,Cash,Vamakshi Swaminathan,SELL1015,Madan-Kanda Retail,Pune,4.3
CUST10347,Darika Bains,Rohtak,Uttarakhand,active,ORD101175,3348.06,Ring,Jewelry,2026-04-11 15:07:49,fulfilled,no,Credit Card,Darika Bains,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10134,Urvashi Raj,Saharanpur,Meghalaya,active,ORD100372,30551.14,Board Game,Toys & Games,2024-10-27 09:01:40,fulfilled,yes,Credit Card,Urvashi Raj,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10245,Indrajit Mani,Barasat,Bihar,active,ORD101103,26196.73,T-Shirt,Fashion,2025-03-10 10:31:05,fulfilled,no,Credit Card,Indrajit Mani,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10019,Tanay Rattan,Dehradun,Madhya Pradesh,new,ORD100925,22275.9,Face Cream,Beauty,2024-05-29 19:49:13,fulfilled,yes,Credit Card,Tanay Rattan,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10302,Jasmit Dhawan,Madanapalle,Mizoram,active,ORD100142,1473.92,Phone Case,Mobile Accessories,2025-10-15 16:44:39,fulfilled,yes,Cash,Jasmit Dhawan,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10206,Ansh Nair,Tadipatri,Manipur,inactive,ORD100525,14572.77,Formal Shoes,Footwear,2024-09-28 07:42:31,fulfilled,no,Credit Card,Brinda Mann,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10208,Farhan Randhawa,Sonipat,Haryana,active,ORD101138,12612.31,Running Shoes,Footwear,2025-03-10 16:38:28,returned,no,Credit Card,Farhan Randhawa,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10340,Kiaan Sridhar,Malda,Telangana,active,ORD101007,7465.13,Perfume,Beauty,2026-01-17 11:56:00,fulfilled,no,Credit Card,Kiaan Sridhar,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10020,Madhavi Lanka,Baranagar,Maharashtra,active,ORD101121,4550.95,Puzzle,Toys & Games,2025-01-23 17:11:13,fulfilled,no,UPI,Madhavi Lanka,SELL1008,"Lalla, Bassi and Sharaf Retail",Baranagar,4.1
CUST10322,Xavier Bedi,Muzaffarpur,Arunachal Pradesh,new,ORD101423,33874.11,Refrigerator,Home & Kitchen,2026-01-16 14:50:30,fulfilled,no,Credit Card,Xavier Bedi,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10358,Vivaan Zacharia,Pimpri-Chinchwad,Chhattisgarh,inactive,ORD100440,9980.94,Running Shoes,Footwear,2024-05-27 23:34:31,returned,yes,UPI,Vivaan Zacharia,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10062,Saanvi Thaman,Motihari,Manipur,inactive,ORD100531,15931.67,Silver Earrings,Jewelry,2025-10-30 03:59:03,fulfilled,yes,Credit Card,Krishna Sabharwal,SELL1014,"Garg, Walla and Konda Retail",Motihari,4.5
CUST10102,Charan Krishnan,Raipur,Uttarakhand,active,ORD101201,9398.11,Refrigerator,Home & Kitchen,2024-10-22 15:08:07,fulfilled,no,Cash,Charan Krishnan,SELL1007,Rai Inc Retail,Raipur,3.6
CUST10274,Owen Pathak,Bhilai,Gujarat,inactive,ORD100226,25310.84,Face Wash,Beauty,2025-10-08 05:08:01,fulfilled,no,UPI,Charita Nagi,SELL1016,Balay LLC Retail,Bhilai,3.8
CUST10334,Nandini Chandran,Kolhapur,Meghalaya,active,ORD101036,36842.03,Formal Shoes,Footwear,2024-11-29 01:19:03,fulfilled,no,UPI,Nandini Chandran,SELL1002,Balay-Balan Retail,Kolhapur,3.9
CUST10231,Krisha Dube,Bokaro,Uttarakhand,active,ORD100228,9040.2,Jeans,Fashion,2024-10-05 12:19:33,fulfilled,no,UPI,Krisha Dube,SELL1009,Memon Ltd Retail,Bokaro,3.5
CUST10125,Nathan Mukhopadhyay,Suryapet,Maharashtra,new,ORD101279,34807.22,Flip Flops,Footwear,2024-07-11 14:07:14,lost_parcel,no,Cash,Nathan Mukhopadhyay,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10091,Frederick Khurana,Unnao,Nagaland,inactive,ORD101449,10393.95,Lipstick,Beauty,2025-06-21 20:14:02,fulfilled,no,Credit Card,Frederick Khurana,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Unnao,4.5
CUST10004,Wriddhish Bhardwaj,Tezpur,Assam,active,ORD100212,36647.94,Remote Car,Toys & Games,2025-03-23 21:09:37,fulfilled,yes,Cash,Wriddhish Bhardwaj,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10247,Amol Varma,Asansol,Jharkhand,new,ORD100079,1691.46,Ring,Jewelry,2024-10-31 18:01:36,fulfilled,no,UPI,Amol Varma,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10322,Xavier Bedi,Muzaffarpur,Arunachal Pradesh,new,ORD100148,25493.29,Smartphone,Electronics,2024-09-17 07:48:51,fulfilled,yes,Cash,Xavier Bedi,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10109,Upma Manne,Ahmednagar,Jharkhand,inactive,ORD100814,33237.32,Bracelet,Jewelry,2025-05-15 21:08:51,lost_parcel,yes,Cash,Upma Manne,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10100,Brinda Date,Kota,West Bengal,new,ORD100903,28374.95,Fiction Novel,Books,2026-03-16 20:36:37,lost_parcel,no,Credit Card,Brinda Date,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10247,Amol Varma,Asansol,Jharkhand,new,ORD100958,17151.74,Building Blocks,Toys & Games,2025-12-04 05:17:49,fulfilled,no,Credit Card,Amol Varma,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10172,Aradhana Dhillon,Panvel,Himachal Pradesh,active,ORD100671,29117.04,Self Help Book,Books,2026-03-31 19:31:45,returned,no,Credit Card,Aradhana Dhillon,SELL1002,Balay-Balan Retail,Panvel,3.9
